Wall time,Step,Value
1738853547.315125,34560,0.03030303120613098
1738853565.4867756,69120,0.0
1738853627.3945243,103680,0.02777777798473835
1738853643.5976667,138240,0.03030303120613098
1738853704.585432,172800,0.0
1738853720.8859682,207360,0.0
1738853781.8726237,241920,0.1111111119389534
1738853798.4016216,276480,0.0555555559694767
1738853859.0616233,311040,0.12121212482452393
1738853875.5429795,345600,0.2777777910232544
1738853936.2503142,380160,0.09090909361839294
1738853952.6501532,414720,0.1818181872367859
1738854013.1964138,449280,0.3513513505458832
1738854029.5912352,483840,0.3333333432674408
1738854092.2654734,518400,0.25
1738854109.089861,552960,0.375
1738854173.8050258,587520,0.3333333432674408
1738854191.304307,622080,0.41860464215278625
1738854255.9567177,656640,0.41860464215278625
1738854273.5935204,691200,0.28125
1738854339.1218112,725760,0.6111111044883728
1738854356.3746822,760320,0.5714285969734192
1738854505.4304843,794880,0.5952380895614624
1738854648.0792875,829440,0.5
1738854729.1426265,864000,0.45945945382118225
1738854747.4744043,898560,0.4651162922382355
1738854809.0549834,933120,0.53125
1738854825.4349818,967680,0.71875
1738854889.9265866,1002240,0.6756756901741028
1738854908.466584,1036800,0.8125
1738854970.2968469,1071360,0.75
1738854987.3796623,1105920,0.6060606241226196
1738855050.9646466,1140480,0.6666666865348816
1738855067.7280798,1175040,0.738095223903656
1738855130.6238544,1209600,0.6666666865348816
1738855147.4210076,1244160,0.78125
1738855208.6644237,1278720,0.7906976938247681
1738855224.8613603,1313280,0.8125
1738855286.167677,1347840,0.8125
1738855302.843762,1382400,0.4761904776096344
1738855364.689439,1416960,0.8484848737716675
1738855381.3980184,1451520,0.8055555820465088
1738855442.7725537,1486080,0.7906976938247681
1738855459.1847363,1520640,0.78125
1738855521.4092462,1555200,0.8139534592628479
1738855537.5268693,1589760,0.6666666865348816
1738855598.1584454,1624320,0.7878788113594055
1738855614.3994446,1658880,0.7297297120094299
1738855674.862563,1693440,0.761904776096344
1738855691.1487408,1728000,0.8333333134651184
1738855751.7597156,1762560,0.875
1738855768.2741437,1797120,0.6428571343421936
1738855828.8623483,1831680,0.6511628031730652
1738855845.1141267,1866240,0.6190476417541504
1738855905.5125148,1900800,0.8611111044883728
1738855921.7305589,1935360,0.8181818127632141
1738855983.247614,1969920,0.761904776096344
1738855999.7045684,2004480,0.5833333134651184
1738856060.428476,2039040,0.7837837934494019
1738856076.704426,2073600,0.65625
1738856137.6267004,2108160,0.6666666865348816
1738856153.8957906,2142720,0.7777777910232544
1738856214.228369,2177280,0.8125
1738856230.3447304,2211840,0.7441860437393188
1738856290.9154687,2246400,0.8787878751754761
1738856307.1026843,2280960,0.8333333134651184
1738856367.386157,2315520,0.8108108043670654
1738856426.4591763,2350080,0.9069767594337463
1738856486.9436722,2384640,0.8125
1738856503.0686707,2419200,0.7857142686843872
1738856563.2466714,2453760,0.71875
1738856579.2662325,2488320,0.9189189076423645
1738856639.301632,2522880,0.8333333134651184
1738856655.3061497,2557440,0.7142857313156128
1738856721.935472,2592000,0.8333333134651184
1738856738.0124676,2626560,0.8648648858070374
1738856798.5024714,2661120,0.7674418687820435
1738856814.7864676,2695680,0.7857142686843872
1738856875.6733172,2730240,0.75
1738856891.7117178,2764800,0.8604651093482971
1738856952.2974498,2799360,0.6969696879386902
1738856968.4029832,2833920,0.9189189076423645
1738857029.0998461,2868480,0.8571428656578064
1738857045.1526172,2903040,0.9090909361839294
1738857105.5673935,2937600,0.8333333134651184
1738857121.7858202,2972160,0.75
1738857182.14632,3006720,0.8333333134651184
1738857198.2183156,3041280,0.8837209343910217
1738857258.647542,3075840,0.9444444179534912
1738857274.8592064,3110400,0.84375
1738857335.1884933,3144960,0.6666666865348816
1738857351.3589964,3179520,0.9069767594337463
1738857413.221705,3214080,0.875
1738857430.39891,3248640,0.84375
1738857490.7513645,3283200,0.8611111044883728
1738857506.981899,3317760,0.7222222089767456
1738857567.3575647,3352320,0.8108108043670654
1738857583.5735185,3386880,0.84375
1738857644.0064826,3421440,0.8125
1738857660.323706,3456000,0.8095238208770752
1738857721.0015178,3490560,0.837837815284729
1738857737.7893407,3525120,0.8837209343910217
1738857798.3996193,3559680,0.8125
1738857814.6799374,3594240,0.90625
1738857875.1876388,3628800,0.9189189076423645
1738857891.438471,3663360,0.90625
1738857952.3083541,3697920,0.9459459185600281
1738857968.6876154,3732480,0.9375
1738858030.1058123,3767040,0.8055555820465088
1738858046.8884535,3801600,0.8809523582458496
1738858107.8656435,3836160,0.7441860437393188
1738858124.5286639,3870720,0.8055555820465088
1738858185.841509,3905280,0.738095223903656
1738858202.3440857,3939840,0.8648648858070374
1738858263.6903405,3974400,0.7027027010917664
1738858280.2258122,4008960,0.9166666865348816
1738858341.0035934,4043520,0.8372092843055725
1738858357.8335905,4078080,0.8918918967247009
1738858418.5585043,4112640,0.8181818127632141
1738858434.71636,4147200,0.8484848737716675
1738858496.7681,4181760,0.8888888955116272
1738858514.6142054,4216320,0.8333333134651184
1738858575.1987104,4250880,0.8055555820465088
1738858591.206709,4285440,0.8571428656578064
1738858652.3960712,4320000,0.8333333134651184
1738858668.4893882,4354560,0.9166666865348816
1738858728.8474705,4389120,0.8809523582458496
1738858745.1385355,4423680,1.0
1738858807.4242656,4458240,0.8125
1738858824.670784,4492800,0.7777777910232544
1738858887.0594776,4527360,0.8139534592628479
1738858903.7106495,4561920,0.8333333134651184
1738858966.3374717,4596480,0.8139534592628479
1738858983.8718705,4631040,0.9069767594337463
1738859051.594535,4665600,0.875
1738859071.3264644,4700160,0.8125
1738859135.284547,4734720,0.7674418687820435
1738859153.169547,4769280,0.7575757503509521
1738859216.1684787,4803840,0.8611111044883728
1738859232.727476,4838400,0.96875
1738859296.2014914,4872960,0.8181818127632141
1738859313.2335062,4907520,0.875
1738859376.06668,4942080,0.939393937587738
1738859393.2742794,4976640,0.8918918967247009
1738859456.9994385,5011200,0.875
1738859473.9166229,5045760,0.96875
1738859538.0556762,5080320,0.8787878751754761
1738859556.8325257,5114880,0.8333333134651184
1738859619.5194473,5149440,0.8333333134651184
1738859636.9174888,5184000,0.8372092843055725
1738859699.1364455,5218560,0.9069767594337463
1738859715.4834452,5253120,0.8181818127632141
1738859778.7884622,5287680,0.837837815284729
1738859795.4824593,5322240,0.9729729890823364
1738859861.6034622,5356800,0.9047619104385376
1738859879.554466,5391360,0.8787878751754761
1738859945.9234664,5425920,0.9534883499145508
1738859964.2174664,5460480,0.90625
1738860035.2645698,5495040,0.8837209343910217
1738860053.8045673,5529600,0.7441860437393188
1738860119.1731102,5564160,0.9722222089767456
1738860135.5111084,5598720,0.7142857313156128
1738860197.50036,5633280,0.84375
1738860214.259478,5667840,0.9375
1738860276.2206516,5702400,0.9189189076423645
1738860293.5916939,5736960,0.8604651093482971
1738860355.8505542,5771520,0.8484848737716675
1738860375.6225643,5806080,0.8837209343910217
1738860438.1124635,5840640,0.78125
1738860454.8044605,5875200,0.7857142686843872
1738860517.3247204,5909760,0.7777777910232544
1738860534.4614675,5944320,0.84375
1738860597.0824394,5978880,0.8125
1738860613.5854359,6013440,0.8611111044883728
1738860676.4644396,6048000,0.8611111044883728
1738860693.2594354,6082560,0.8888888955116272
1738860755.6905391,6117120,0.8611111044883728
1738860772.8405347,6151680,0.8611111044883728
1738860835.0665164,6186240,0.9047619104385376
1738860851.3655157,6220800,0.8888888955116272
1738860914.5074427,6255360,0.837837815284729
1738860931.682499,6289920,0.939393937587738
1738860995.112408,6324480,0.8181818127632141
1738861011.4315,6359040,0.7297297120094299
